id,name,host_name,host_since,latitude,longitude,room_type,accommodates,price,price_nzd,minimum_nights,number_of_reviews,last_review,review_scores_rating,region_name,region_parent_name
l20503195,Home in Marahau · ★4.92 · 1 bedroom · 1 bed · 1 private bath,Denis,2017-08-16,-40.99811,173.00194,Private room,2,$150.00,150.0,1,92,2023-03-29,4.92,Motueka Ward,Tasman District
l40139394,Rental unit in Raglan · ★4.94 · 2 bedrooms · 2 beds · 1 bath,Bethany & Jaco,2019-11-15,-37.82728,174.79921000000004,Entire home/apt,4,$281.00,281.0,1,81,2023-07-21,4.94,Raglan Ward,Waikato District
l15635655,Rental unit in Whangarei Heads · ★4.77 · 1 bedroom · 2 beds · 1.5 baths,Jo,2016-10-23,-35.82595999999999,174.51008000000004,Entire home/apt,2,$130.00,130.0,10,60,2022-04-13,4.77,Whangarei Heads Ward,Whangarei District
l10004275,Guest suite in Albert Town · ★5.0 · 1 bedroom · 3 beds · 1 private bath,Guenter & Irma,2014-12-11,-44.63597,169.22933999999995,Private room,2,$119.00,119.0,2,13,2019-04-22,5.0,Wanaka Ward,Queenstown-Lakes District
l49133181,Cabin in Mangawhai · ★4.81 · 2 bedrooms · 3 beds · 1 bath,Allisha,2020-02-04,-36.0926,174.52853000000005,Entire home/apt,4,$281.00,281.0,1,48,2023-01-06,4.81,Mangawhai-Kaiwaka Ward,Kaipara District
l27876402,Home in Horopito · ★5.0 · 4 bedrooms · 4 beds · 3 baths,Bachcare,2017-08-09,-39.33489,175.39728,Entire home/apt,10,$357.00,357.0,2,10,2023-07-29,5.0,Waimarino-Waiouru Ward,Ruapehu District
l7307774,Condo in Freemans Bay · ★4.82 · 2 bedrooms · 3 beds · 1 bath,Louise,2012-12-05,-36.8541,174.75372,Entire home/apt,3,$110.00,110.0,4,188,2020-09-27,4.82,Waitematā and Gulf Ward,Auckland
l723989844607192013,Guest suite in Lake Tekapo · ★4.51 · 1 bedroom · 1 bed · 1 private bath,Tekapo Boutique,2022-09-25,-44.01028,170.47263999999996,Private room,2,$117.00,117.0,1,70,2023-08-20,4.51,Pukaki Ward,Mackenzie District
l48138289,Guesthouse in Havelock North · ★4.96 · Studio · 1 bed · 1 bath,Michael,2019-01-06,-39.67651,176.88994,Entire home/apt,2,$148.00,148.0,2,54,2023-08-26,4.96,Hastings-Havelock North Ward,Hastings District
l654380412158939003,Serviced apartment in Auckland · Studio · 1 bed · 1 bath,Roomie,2022-06-06,-36.895920000000004,174.69908,Entire home/apt,2,$249.00,249.0,1,2,2022-07-08,5.0,Whau Ward,Auckland
l750923825170249887,Home in Piha · 3 bedrooms · 2 beds · 1.5 baths,Shelly,2014-11-13,-36.9403657,174.4635036,Entire home/apt,5,$600.00,600.0,3,2,2023-01-04,4.5,Waitākere Ward,Auckland
l48058636,Rental unit in Auckland · 1 bedroom · 1 bed · 1 bath,Alex,2015-11-08,-36.85302,174.75929,Entire home/apt,2,$104.00,104.0,3,1,2021-03-29,3.0,Waitematā and Gulf Ward,Auckland
l827857537543089819,Home in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Astrid,2023-02-16,-36.849909999999994,174.86642,Private room,2,$110.00,110.0,2,13,2023-07-31,5.0,Ōrākei Ward,Auckland
l18475290,Chalet in Waipu · ★4.93 · 1 bedroom · 1 bed · 1 bath,Mark,2017-04-29,-35.93244,174.38578,Entire home/apt,2,$150.00,150.0,2,283,2023-08-26,4.93,Bream Bay Ward,Whangarei District
l25119836,Home in Blenheim · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,Ralph,2018-03-15,-41.504,173.95576,Private room,2,$85.00,85.0,1,136,2023-07-31,4.91,Blenheim Ward,Marlborough District
l781487884296894452,Rental unit in Auckland · ★4.54 · 1 bedroom · 1 bed · 1 bath,Yen,2017-03-12,-36.84489,174.76516,Entire home/apt,2,$122.00,122.0,1,84,2023-08-20,4.54,Waitematā and Gulf Ward,Auckland
l622895091688436188,"Condo in Papanui, Christchurch · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths",Kim And Mandy,2016-03-28,-43.491354,172.61517800000001,Entire home/apt,4,$136.00,136.0,2,20,2023-07-19,4.75,Papanui Ward,Christchurch City
l31905076,Rental unit in Christchurch · ★4.88 · 1 bedroom · 1 bed · 1 private bath,Denise,2017-01-29,-43.52369,172.63801,Private room,2,$80.00,80.0,1,34,2020-08-09,4.88,Central Ward,Christchurch City
l7564967,Farm stay in Collingwood · ★4.90 · 1 bedroom · 4 beds · 1 bath,Zander & Andrea,2015-07-27,-40.60447,172.50291,Entire home/apt,7,$220.00,220.0,1,31,2023-06-03,4.9,Golden Bay Ward,Tasman District
l4395908,Guest suite in Hamilton · ★4.88 · 1 bedroom · 1 bed · 1 private bath,Katherine,2013-11-11,-37.79735,175.30176,Private room,2,$90.00,90.0,1,525,2023-09-02,4.88,East Ward,Hamilton City
l39112242,Rental unit in Christchurch · ★4.98 · Studio · 1 bed · 1 bath,Philippa,2019-10-03,-43.55446,172.65833,Entire home/apt,2,$140.00,140.0,1,141,2023-09-02,4.98,Cashmere Ward,Christchurch City
l776215836011984804,Home in Ohakune · ★4.92 · 3 bedrooms · 18 beds · 3.5 baths,Luke,2016-09-24,-39.416245,175.3978396,Entire home/apt,16,$320.00,320.0,2,13,2023-08-25,4.92,Waimarino-Waiouru Ward,Ruapehu District
l48937277,Home in New Plymouth · ★4.91 · 6 bedrooms · 6 beds · 4.5 baths,Jane,2021-03-28,-39.064029999999995,174.07621,Entire home/apt,14,$650.00,650.0,1,46,2023-08-26,4.91,New Plymouth City Ward,New Plymouth District
l856109204494280976,Home in Wānaka · 4 bedrooms · 4 beds · 2 baths,Kim,2021-06-14,-44.70142988455037,169.11480839629516,Entire home/apt,8,$500.00,500.0,2,0,,,Wanaka Ward,Queenstown-Lakes District
l647886675956916213,Home in Mangawhai · ★4.88 · 3 bedrooms · 4 beds · 1 bath,Daniel,2016-03-07,-36.08984,174.57672,Entire home/apt,7,$241.00,241.0,2,25,2023-07-15,4.88,Mangawhai-Kaiwaka Ward,Kaipara District
l18166386,Guest suite in Auckland · ★4.77 · 1 bedroom · 2 beds · 1 bath,Renee,2016-02-01,-36.89955,174.93697,Entire home/apt,2,$133.00,133.0,3,30,2023-08-26,4.77,Howick Ward,Auckland
l679978957586412595,Serviced apartment in Esplanade · ★4.65 · 2 bedrooms · 3 beds · 1 bath,Kaikoura,2020-02-21,-42.409823100000004,173.68403030000005,Entire home/apt,4,$190.00,190.0,1,68,2023-08-27,4.65,Area Outside Ward,Kaikoura District
l9719524,Guest suite in Rapaura · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Andrew,2015-11-30,-41.47585,173.8316,Entire home/apt,4,$200.00,200.0,2,7,2019-02-09,5.0,Wairau-Awatere Ward,Marlborough District
l28993723,Bed and breakfast in Pongaroa · ★4.58 · 1 bedroom · 21 beds · 2.5 shared baths,Paula & Guy,2018-10-03,-40.5408,176.19111999999996,Shared room,16,$50.00,50.0,1,24,2023-07-26,4.58,North Tararua Ward,Tararua District
l762308586420704707,Guesthouse in Paraparaumu · ★4.98 · 1 bedroom · 2 beds · 1 bath,Bridget,2016-10-24,-40.880365272477256,174.9966109916568,Entire home/apt,3,$120.00,120.0,1,45,2023-08-20,4.98,Paraparaumu Ward,Kapiti Coast District
l44499365,Home in Queenstown · ★4.68 · 3 bedrooms · 3 beds · 2 baths,Ray,2016-07-18,-45.03837,168.62753999999995,Entire home/apt,6,$295.00,295.0,2,139,2023-08-30,4.68,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l954760946498943681,Home in Appleby · ★New · 3 bedrooms · 4 beds · 2 baths,Dominic,2019-01-11,-41.3401502783324,173.169065676184,Entire home/apt,6,$302.00,302.0,1,0,,,Richmond Ward,Tasman District
l12954197,Home in Palmerston North · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,Amanda,2015-10-02,-40.34727,175.61756,Entire home/apt,5,$225.00,225.0,5,97,2023-06-25,4.97,Area Outside Ward,Palmerston North City
l49115664,Home in National Park · 3 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-39.17292,175.39514,Entire home/apt,6,$193.00,193.0,2,0,,,National Park Ward,Ruapehu District
l42724702,Home in Raglan · ★4.96 · 2 bedrooms · 3 beds · 1 bath,Kylie,2020-03-05,-37.83578,174.92783,Entire home/apt,4,$160.00,160.0,1,153,2023-08-31,4.96,Raglan Ward,Waikato District
l533533840416491424,Vacation home in Raglan · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,Ange And Darryl,2022-01-05,-37.80079,174.88259,Entire home/apt,6,$299.00,299.0,2,29,2023-04-10,5.0,Raglan Ward,Waikato District
l15029763,Home in Papamoa · ★5.0 · 3 bedrooms · 4 beds · 2 baths,Melanie,2015-12-12,-37.70821,176.29453999999996,Entire home/apt,6,$400.00,400.0,10,6,2021-01-07,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l855170301620393115,Home in Rotorua · ★4.80 · 4 bedrooms · 9 beds · 1 bath,Hannah,2019-02-13,-38.04793,176.33105,Entire home/apt,13,$180.00,180.0,2,5,2023-07-06,4.8,Area Outside Ward,Rotorua District
l45913686,Place to stay in Kaikoura Flat · ★4.75 · 1 bedroom · 1.5 baths,Myra,2016-08-20,-42.35591125488281,173.64161682128906,Entire home/apt,4,$160.00,160.0,1,8,2023-06-03,4.75,Area Outside Ward,Kaikoura District
l803760574274577994,Home in New Plymouth · ★4.94 · 4 bedrooms · 6 beds · 2 baths,Braeden,2017-03-13,-39.026913799999996,174.1550752,Entire home/apt,10,$425.00,425.0,1,16,2023-08-26,4.94,New Plymouth City Ward,New Plymouth District
l2298521,Home in Mangonui · ★4.27 · 2 bedrooms · 5 beds · 1 bath,Grant,2013-07-30,-34.98995,173.52997,Entire home/apt,5,$143.00,143.0,2,11,2020-01-10,4.27,Te Hiku Ward,Far North District
l53364926,Home in Queenstown · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Kirsty,2014-06-01,-44.9815,168.68218000000005,Entire home/apt,4,$233.00,233.0,5,7,2023-07-19,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l39346364,Home in Havelock North · ★5.0 · 3 bedrooms · 3 beds · 2 baths,Arabella,2017-06-04,-39.707840000000004,176.83097,Entire home/apt,6,$350.00,350.0,2,18,2023-01-07,5.0,Kahuranaki Ward,Hastings District
l840951113322736855,Home in Taupō · ★4.75 · 2 bedrooms · 2 beds · 2 baths,Boris,2023-03-06,-38.6975295,176.09267649999995,Entire home/apt,4,$230.00,230.0,1,8,2023-07-30,4.75,Taupō Ward,Taupo District
l54228766,Home in Albert Town · ★5.0 · 3 bedrooms · 4 beds · 1 bath,James,2016-07-02,-44.681259999999995,169.18111000000005,Entire home/apt,5,$750.00,750.0,3,10,2023-08-09,5.0,Wanaka Ward,Queenstown-Lakes District
l730232187734388920,Home in Auckland · ★4.61 · 3 bedrooms · 3 beds · 1.5 baths,Edwin & Riona,2014-02-04,-36.91359,174.72072,Entire home/apt,6,$149.00,149.0,2,36,2023-08-20,4.61,Albert-Eden-Puketāpapa Ward,Auckland
l6664887,Home in Havelock North · ★4.97 · 2 bedrooms · 2 beds · 1.5 shared baths,Isobel,2015-02-07,-39.68459,176.8886,Private room,4,$72.00,72.0,1,360,2023-08-26,4.97,Hastings-Havelock North Ward,Hastings District
l907249364430120154,Home in Nelson · 2 bedrooms · 2 beds · 2 baths,Sian,2013-05-15,-41.28351,173.28734,Entire home/apt,4,$334.00,334.0,2,2,2023-07-08,5.0,Area Outside Ward,Nelson City
l16351302,Home in Hanmer Springs · ★4.59 · 4 bedrooms · 6 beds · 2 baths,Olivia,2016-04-28,-42.529759999999996,172.83022,Entire home/apt,8,$451.00,451.0,2,27,2023-08-25,4.59,West Ward,Hurunui District
l47275917,Townhouse in Lake Tekapo · ★4.86 · 3 bedrooms · 4 beds · 3 baths,Reservations,2020-12-18,-44.00742,170.47586,Entire home/apt,6,$445.00,445.0,1,14,2023-08-25,4.86,Pukaki Ward,Mackenzie District
l14886120,Rental unit in Wellington · ★4.80 · 2 bedrooms · 3 beds · 1 bath,Helen,2016-09-03,-41.28812,174.73602,Entire home/apt,4,$170.00,170.0,2,138,2023-08-20,4.8,Wharangi/Onslow-Western Ward,Wellington City
l28762042,Home in Auckland · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,Michal,2016-03-20,-36.89952,174.64478,Private room,4,$50.00,50.0,1,5,2020-07-06,5.0,Waitākere Ward,Auckland
l660372500439617135,Bungalow in Omori · 5 bedrooms · 7 beds · 2 baths,Bachcare,2017-08-09,-38.9068,175.75213,Entire home/apt,12,$478.00,478.0,2,0,,,Turangi-Tongariro Ward,Taupo District
l17656497,Rental unit in Auckland · ★4.98 · 1 bedroom · 1 bed · 1 bath,Suzanne,2017-03-10,-36.810707,174.726898,Entire home/apt,2,$92.00,92.0,2,220,2023-08-19,4.98,North Shore Ward,Auckland
l50234026,Guest suite in Hamilton · ★4.88 · 1 bedroom · 1 bed · 1 private bath,Amy,2017-01-10,-37.73739000000001,175.25751,Private room,2,$71.00,71.0,1,115,2023-08-31,4.88,East Ward,Hamilton City
l624081213558272999,Home in Queenstown · ★4.55 · 3 bedrooms · 3 beds · 2 baths,Sarah & Pete,2013-05-12,-45.02625,168.66148,Entire home/apt,6,$513.00,513.0,3,38,2023-08-03,4.55,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l51585265,Cottage in Ohakune · ★4.89 · 2 bedrooms · 2 beds · 1 bath,Anthony (Tony),2016-06-10,-39.40125,175.41681,Entire home/apt,4,$200.00,200.0,1,35,2023-09-02,4.89,Waimarino-Waiouru Ward,Ruapehu District
l48080768,Home in Tutukaka · ★4.97 · 3 bedrooms · 6 beds · 2.5 baths,Shane & Eddie,2018-01-24,-35.63662,174.5331,Entire home/apt,7,$550.00,550.0,2,32,2023-06-05,4.97,Hikurangi-Coastal Ward,Whangarei District
l19274735,Home in Lower Shotover · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,Nan,2015-06-26,-45.00397,168.75068000000005,Private room,2,$120.00,120.0,1,11,2021-05-02,4.45,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l36563248,Guest suite in Queenstown · ★4.89 · 1 bedroom · 2 beds · 1 bath,Te Rina And Francis,2019-07-09,-45.024359999999994,168.69125,Entire home/apt,3,$190.00,190.0,2,36,2020-03-22,4.89,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l850129386216073059,Guesthouse in Kaikōura · ★4.91 · 1 bedroom · 1 bed · 1 bath,Fiona,2021-05-29,-42.41475,173.69016000000005,Entire home/apt,2,$149.00,149.0,2,11,2023-06-04,4.91,Area Outside Ward,Kaikoura District
l7445065,Home in Nelson · ★4.71 · 3 bedrooms · 4 beds · 2 baths,"Mara, Ola, Jarrod & Rob.",2013-04-29,-41.29118,173.25308,Entire home/apt,7,$308.00,308.0,2,24,2022-04-19,4.71,Area Outside Ward,Nelson City
l807458940318896137,Home in Auckland · ★4.67 · 3 bedrooms · 4 beds · 1 bath,Team EJ,2020-09-22,-36.9075257,174.7494045,Entire home/apt,6,$267.00,267.0,1,15,2023-07-10,4.67,Albert-Eden-Puketāpapa Ward,Auckland
l817072080169672611,Home in Sanson · ★4.82 · 3 bedrooms · 3 beds · 1 bath,Ryley,2017-04-28,-40.22221,175.48385,Entire home/apt,6,$300.00,300.0,1,17,2023-05-05,4.82,Rural Ward,Manawatu District
l7878124,Cottage in Christchurch · ★4.97 · 2 bedrooms · 4 beds · 1 bath,Karen,2015-08-15,-43.5275,172.64771000000005,Entire home/apt,5,$185.00,185.0,3,288,2023-02-25,4.97,Central Ward,Christchurch City
l45517781,Rental unit in Napier · 2 bedrooms · 3 beds · 2 baths,Bachcare,2017-08-09,-39.48308,176.89366,Entire home/apt,4,$467.00,467.0,2,1,2022-05-11,5.0,Ahuriri Ward,Napier City
l26064872,Guesthouse in Whitianga · ★4.95 · Studio · 1 bed · 1 bath,John,2018-06-15,-36.82079,175.70139,Entire home/apt,2,$139.00,139.0,2,182,2023-08-08,4.95,Mercury Bay Ward,Thames-Coromandel District
l741454318377237685,Vacation home in Whangamatā · ★5.0 · 3 bedrooms · 4 beds · 2 baths,Alex,2014-05-18,-37.2139669,175.8769714,Entire home/apt,6,$443.00,443.0,3,4,2023-03-26,5.0,South Eastern Ward,Thames-Coromandel District
l40010346,Guesthouse in Wellington · ★4.85 · 1 bedroom · 1 bed · 1 bath,Siobhan & Simon,2016-06-24,-41.219429999999996,174.85085,Entire home/apt,2,$109.00,109.0,2,46,2023-07-27,4.85,Takapū/Northern Ward,Wellington City
l17769858,Home in Christchurch · 1 bedroom · 1 bed · 1 shared bath,Nicola,2017-03-18,-43.49005,172.60889,Private room,1,$50.00,50.0,1,0,,,Papanui Ward,Christchurch City
l846742414448593494,Rental unit in Wellington · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Sarah,2019-06-24,-41.297779999999996,174.76781,Private room,2,$71.00,71.0,2,9,2023-07-20,5.0,Paekawakawa/Southern Ward,Wellington City
l45941882,Guest suite in Owhango · ★4.93 · 1 bedroom · 1 bed · 1 bath,Jack,2020-10-18,-39.00093,175.38278,Entire home/apt,2,$120.00,120.0,1,86,2023-07-22,4.93,National Park Ward,Ruapehu District
l319770,Home in Christchurch · ★4.67 · 1 bedroom · 1 bed · 1 bath,Jennifer,2012-01-22,-43.509609999999995,172.65552,Private room,2,$118.00,118.0,1,3,2015-01-09,4.67,Innes Ward,Christchurch City
l24741433,Rental unit in Taupo · ★4.80 · 2 bedrooms · 5 beds · 2.5 baths,Brendon,2018-04-30,-38.69455,176.07912,Entire home/apt,6,$220.00,220.0,3,5,2021-12-21,4.8,Taupō Ward,Taupo District
l1314425,Cottage in Arrowtown · ★4.80 · 2 bedrooms · 3 beds · 2 baths,Jackie,2013-06-26,-44.938522,168.834976,Entire home/apt,4,$175.00,175.0,3,82,2023-08-19,4.8,Arrowtown Ward,Queenstown-Lakes District
l45516772,Home in Twizel · ★4.90 · 3 bedrooms · 4 beds · 1 bath,Amy,2016-03-03,-44.26198,170.10083,Entire home/apt,6,$181.00,181.0,2,20,2023-04-22,4.9,Pukaki Ward,Mackenzie District
l658840807776742918,Bungalow in Pauanui · 4 bedrooms · 4 beds · 3 baths,Bachcare,2017-08-09,-37.01798,175.8618,Entire home/apt,7,"$41,975.00",41975.0,2,0,,,South Eastern Ward,Thames-Coromandel District
l44465312,Townhouse in Tauranga · 2 bedrooms · 4 beds · 1 bath,Nick And Janine,2018-12-19,-37.63718,176.18322,Entire home/apt,7,$280.00,280.0,2,2,2021-01-23,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l51181721,Villa in Taumarunui · ★4.83 · 3 bedrooms · 4 beds · 2 baths,Elizabeth,2018-08-09,-38.88559,175.26818,Entire home/apt,6,$220.00,220.0,1,70,2023-08-17,4.83,Taumarunui Ward,Ruapehu District
l40381149,Serviced apartment in Queenstown · ★4.89 · 1 bedroom · 1 bed · 1 bath,Jason,2014-11-03,-45.0354,168.648788,Entire home/apt,2,$264.00,264.0,3,82,2023-08-24,4.89,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l31225695,Guesthouse in Auckland · ★4.98 · 1 bedroom · 1 bed · 1 bath,Gee,2015-01-10,-36.945009999999996,174.76799,Entire home/apt,2,$124.00,124.0,3,193,2023-05-12,4.98,Manukau Ward,Auckland
l32580956,Home in Tamahere · 5 bedrooms · 5 beds · 2 baths,Shelley,2019-02-23,-37.83491,175.34738000000004,Entire home/apt,8,"$1,000.00",1000.0,2,1,2019-06-14,5.0,Tamahere Ward,Waikato District
l761271866704984424,Home in Oamaru · ★4.79 · 1 bedroom · 2 beds · 1 bath,Jane,2016-10-30,-45.11107,170.97137,Private room,2,$85.00,85.0,1,42,2023-08-22,4.79,Oamaru Ward,Waitaki District
l740818409055053424,Home in Dunedin · 3 bedrooms · 5 beds · 2 baths,Simon And Sacha,2016-03-16,-45.89692,170.50733,Entire home/apt,7,$411.00,411.0,1,1,2023-08-06,5.0,Area Outside Ward,Dunedin City
l709522660987509784,Bungalow in Wellington · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,Tania,2016-07-10,-41.30553,174.76685,Entire home/apt,6,"$1,000.00",1000.0,3,5,2023-07-31,5.0,Paekawakawa/Southern Ward,Wellington City
l50291007,Rental unit in Dunedin · ★4.86 · 1 bedroom · 2 beds · 1 bath,Murray,2021-01-21,-45.910779999999995,170.48828999999995,Entire home/apt,3,$218.00,218.0,1,7,2022-01-30,4.86,Area Outside Ward,Dunedin City
l813939313701481566,Cabin in Coromandel · ★4.78 · 1 bedroom · 3 beds · 1 bath,Glenn,2018-07-29,-36.749320000000004,175.49883,Entire home/apt,4,$154.00,154.0,1,9,2023-07-14,4.78,Coromandel-Colville Ward,Thames-Coromandel District
l592121797979868922,Home in Hanmer Springs · ★4.30 · 4 bedrooms · 4 beds · 1 bath,Hanmer Holiday Homes,2016-10-06,-42.5148157,172.8306704,Entire home/apt,9,$272.00,272.0,1,10,2023-07-30,4.3,West Ward,Hurunui District
l715568651604804530,Townhouse in Auckland · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Andy,2018-12-25,-36.7864,174.75695,Entire home/apt,4,$279.00,279.0,1,8,2023-08-26,5.0,North Shore Ward,Auckland
l787135787104790354,Rental unit in Queenstown · ★4.83 · 1 bedroom · 1 bed · 1 bath,Ray,2016-07-18,-45.02255,168.70241000000001,Entire home/apt,2,$296.00,296.0,2,30,2023-08-30,4.83,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l16440667,Rental unit in Queenstown · ★4.71 · 4 bedrooms · 7 beds · 2 baths,Allan,2015-05-03,-45.02679000000001,168.69411000000005,Entire home/apt,11,$540.00,540.0,3,18,2023-07-21,4.71,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l36180008,Bungalow in Hawke's Bay · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,Michele,2016-05-09,-39.535940000000004,176.8542,Private room,4,$130.00,130.0,1,25,2023-04-03,4.8,Taradale Ward,Napier City
l18228177,Guesthouse in New Plymouth · ★4.86 · 1 bedroom · 1 bed · 1 bath,Jeanette,2017-04-14,-39.06269,174.05465,Entire home/apt,2,$125.00,125.0,2,80,2023-06-03,4.86,New Plymouth City Ward,New Plymouth District
l794528414177900439,Home in Ngunguru · ★New · 2 bedrooms · 3 beds · 1 bath,Hetty,2017-11-17,-35.62759000350887,174.5098930000909,Entire home/apt,4,$164.00,164.0,1,0,,,Hikurangi-Coastal Ward,Whangarei District
l638798710145952800,Guest suite in Lake Tekapo · ★4.96 · Studio · 1 bed · 1 bath,Martina,2020-08-02,-44.012240999999996,170.493134,Entire home/apt,2,$200.00,200.0,1,111,2023-08-26,4.96,Pukaki Ward,Mackenzie District
l46863169,Rental unit in Wellington · ★5.0 · 1 bedroom · 1 bed · 1 bath,Renee,2015-04-25,-41.29455,174.77948999999995,Entire home/apt,2,$100.00,100.0,2,23,2023-08-13,5.0,Pukehīnau/Lambton Ward,Wellington City
l836379190404413934,Home in Whangārei Heads · ★5.0 · 4 bedrooms · 10 beds · 3 baths,Claire,2023-02-27,-35.79622822412687,174.52799015501708,Entire home/apt,12,$360.00,360.0,2,4,2023-09-02,5.0,Whangarei Heads Ward,Whangarei District
l36009448,Rental unit in Otematata · ★4.84 · 2 bedrooms · 2 beds · 1 bath,Terry,2019-03-09,-44.60269,170.19602,Entire home/apt,4,$135.00,135.0,1,32,2023-08-12,4.84,Ahuriri Ward,Waitaki District
l898165774822289620,Rental unit in Auckland · ★4.33 · 1 bedroom · 1 bed · 1 bath,Matthew,2021-08-04,-36.844429999999996,174.76146,Entire home/apt,2,$156.00,156.0,1,6,2023-07-14,4.33,Waitematā and Gulf Ward,Auckland
l53689200,Cottage in Auckland · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,Barbara,2016-06-19,-36.9286,174.70084,Entire home/apt,4,$170.00,170.0,2,46,2023-08-07,4.96,Whau Ward,Auckland
l40681245,Aparthotel in Wellington · ★4.75 · 2 bedrooms · 4 beds · 1 bath,Katrina & Suresh,2019-03-11,-41.31998,174.79531,Entire home/apt,5,$364.00,364.0,1,8,2023-06-24,4.75,Motukairangi/Eastern Ward,Wellington City
l42541212,Yurt in Takapau · ★4.97 · 1 bedroom · 4 beds · 1 bath,Judy,2018-01-03,-40.04904000000001,176.30793,Entire home/apt,6,$120.00,120.0,1,105,2023-08-26,4.97,Aramoana-Ruahine Ward,Central Hawke's Bay District
l39152523,Rental unit in Auckland · ★4.75 · 2 bedrooms · 1 bed · 1 bath,Cherie,2019-09-04,-36.8021,174.73703,Entire home/apt,2,$125.00,125.0,7,4,2020-03-25,4.75,North Shore Ward,Auckland
l833579360186993913,Rental unit in Hastings · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Dane,2017-11-27,-39.64111870000001,176.8426534,Private room,2,$100.00,100.0,2,3,2023-04-13,5.0,Hastings-Havelock North Ward,Hastings District
l945192120836260717,Loft in Auckland · ★4.22 · 2 bedrooms · 3 beds · 1 bath,Matthew,2021-08-04,-36.85113,174.76253,Entire home/apt,4,$223.00,223.0,1,9,2023-08-31,4.22,Waitematā and Gulf Ward,Auckland
l45497954,Rental unit in Queenstown · ★4.78 · 2 bedrooms · 3 beds · 1 bath,Sweet Homes,2019-07-17,-45.025791904205185,168.65833829455585,Entire home/apt,4,$363.00,363.0,2,83,2023-08-24,4.78,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l835044420270127897,Rental unit in Auckland · 1 bedroom · 1 bed · 1 shared bath,Jo,2016-12-01,-36.80601,174.69128999999995,Private room,2,$120.00,120.0,2,2,2023-04-01,4.5,North Shore Ward,Auckland
l29316589,Home in Auckland · 1 bedroom · 1 bed · 1 shared bath,Diane & Ashley,2014-07-12,-36.95577,174.63495,Private room,2,$50.00,50.0,1,1,2023-08-28,5.0,Waitākere Ward,Auckland
l45439427,Rental unit in Auckland · ★4.84 · 3 bedrooms · 3 beds · 2 baths,Clive,2012-06-27,-36.84959,174.84166000000005,Entire home/apt,5,$480.00,480.0,3,38,2022-11-27,4.84,Ōrākei Ward,Auckland
l40230798,Home in Tauranga · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,Karolina,2016-12-20,-37.74113464355469,176.1883087158203,Private room,2,$60.00,60.0,1,43,2023-08-20,4.88,Te Papa-Welcome Bay Ward,Tauranga City
l37919232,Rental unit in Oakura · ★4.81 · 1 bedroom · 2 beds · 1 bath,Glenis,2018-12-03,-39.11925,173.95388,Entire home/apt,2,$105.00,105.0,2,62,2023-08-11,4.81,New Plymouth City Ward,New Plymouth District
l26989013,Home in Wellington · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,Penny,2018-07-17,-41.34421,174.77049,Entire home/apt,4,$299.00,299.0,3,95,2023-08-27,4.97,Paekawakawa/Southern Ward,Wellington City
l9218734,Guest suite in Big Omaha · ★4.95 · 1 bedroom · 1 bed · 1 bath,Rose,2015-11-01,-36.28324,174.73388,Entire home/apt,2,$140.00,140.0,1,492,2023-08-12,4.95,Rodney Ward,Auckland
l592345121183967021,Guesthouse in Pembroke · ★5.0 · 1 bedroom · 2 beds · 1 bath,Judith,2016-03-29,-39.32564,174.2204,Entire home/apt,2,$168.00,168.0,2,38,2023-07-24,5.0,Stratford Rural Ward,Stratford District
l41265334,Guesthouse in Auckland · ★4.60 · 1 bedroom · 1 bed · 1 bath,Jessie,2018-06-04,-36.8962,174.83414,Entire home/apt,2,$88.00,88.0,1,50,2023-08-12,4.6,Maungakiekie-Tāmaki Ward,Auckland
